https://www.transport.act.gov.au/__data/assets/file/0006/1249692/AllStops.csv
#
#
#
Stop	Description	Latitude	Longitude	Street
4577	Macarthur Av before Coolibah Cr	-35.25934495	149.1217178	MACARTHUR AV
4578	MacArthur Av before Macpherson St	-35.25970164	149.1217348	MACARTHUR AV
4583	Antill St before Pigot St	-35.24835502	149.1362517	ANTILL ST
4584	Antill St after Badham St	-35.24863033	149.1368952	ANTILL ST
4585	Antill St opp Dickson Shops	-35.2486875	149.1396276	ANTILL ST
4586	Dickson Shops Antill St	-35.24894754	149.140063	ANTILL ST
4587	Antill St opp Rosevear Pl	-35.24849484	149.1446524	ANTILL ST
4588	Antill St before Rosevear Pl	-35.24873793	149.1445686	ANTILL ST
4589	Antill St before Gale St	-35.24827308	149.146685	ANTILL ST
4590	Antill St before Hawdon Pl	-35.2484276	149.1474771	ANTILL ST
4591	Antill St before Cadell St	-35.2478418	149.1502584	ANTILL ST
4592	Antill St opp Cadell St	-35.2480127	149.1508882	ANTILL ST
4593	Phillip Av after Antill St	-35.24515843	149.1535315	PHILLIP AV
4594	Phillip Av before Antill St	-35.2444037	149.1534401	PHILLIP AV
4595	Phillip Av after Shirley St	-35.24298355	149.1516333	PHILLIP AV
4596	Phillip Av opp Shirley St	-35.24317392	149.1522328	PHILLIP AV
4597	Phillip Av before Bradfield St	-35.24164655	149.1500157	PHILLIP AV
4605	Thynne St opp Eardley St	-35.24152363	149.092817	THYNNE ST
4606	Thynne St after Traeger Ct	-35.24174358	149.0927139	THYNNE ST
4607	Macpherson St after Lilley St	-35.26176456	149.1207927	MACPHERSON ST
4608	Macpherson St after Tate St	-35.26164758	149.1207292	MACPHERSON ST
4609	O'Connor Shops Macpherson St	-35.26458443	149.1221809	MACPHERSON ST
4610	Macpherson St opp O'Connor Shops	-35.26382975	149.121572	MACPHERSON ST
4611	McCaughey St before Condamine St	-35.26604435	149.1230829	MCCAUGHEY ST
4612	McCaughey St after Condamine St	-35.26644873	149.1232594	MCCAUGHEY ST
4613	McCaughey St before Masson St	-35.26841902	149.123589	MCCAUGHEY ST
4614	McCaughey St at Masson St	-35.27014	149.1232283	MCCAUGHEY ST
4615	McCaughey St after Masson St	-35.27166904	149.1230681	MCCAUGHEY ST
4628	Liversidge St before Balmain Cr	-35.28508692	149.1186458	LIVERSIDGE ST
4629	Liversidge St after Brian Lewis Cr	-35.28477825	149.1190776	LIVERSIDGE ST
4630	Old Canberra House Lennox Crossing	-35.28813374	149.1169089	LENNOX CRSG
4631	Constables Cottage Lennox Crossing	-35.28778043	149.1170591	LENNOX CRSG
4632	National Museum Lennox Crossing	-35.29167299	149.1187625	LENNOX CRSG
4633	Edinburgh Av after London Cct	-35.28346218	149.1252352	EDINBURGH AV
4634	Kerrigan St before Douglas Waterhouse Dr	-35.18913871	149.022064	KERRIGAN ST
4635	Kerrigan St opp Traeger St	-35.18919753	149.0265251	KERRIGAN ST
4636	Redfern St after Templeton St	-35.25665871	149.0564093	REDFERN ST
4637	Redfern St after Coulter Dr	-35.25661429	149.0562114	REDFERN ST
4638	Templeton St opp Ellis St	-35.25895558	149.0600746	TEMPLETON ST
4639	Templeton St after Ellis St	-35.25915008	149.0608291	TEMPLETON ST
4640	Templeton St opp Cook Shops	-35.25974475	149.063703	TEMPLETON ST
4641	Cook Shops Templeton St	-35.25958939	149.063721	TEMPLETON ST
4642	Lyttleton Cr after Wybalena Gr	-35.26141382	149.0690102	LYTTLETON CR
4643	Lyttleton Cr before 2nd Cambridge St	-35.26153051	149.068091	LYTTLETON CR
4644	Lyttleton Cr after Bindubi St	-35.2607944	149.0728062	LYTTLETON CR
4645	Lyttleton Cr before Bindubi St	-35.2606859	149.0725616	LYTTLETON CR
4646	Bandjalong Cr after 2nd Barada Cr	-35.26062973	149.0748914	BANDJALONG CR
4647	Bandjalong Cr after Bindubi St	-35.26050997	149.0749356	BANDJALONG CR
4648	Bandjalong Cr after Barada Cr	-35.25831721	149.0756359	BANDJALONG CR
4649	Bandjalong Cr after Amangu St	-35.25841899	149.0755363	BANDJALONG CR
4660	Limestone Av opp Campbell HS	-35.27782365	149.144467	LIMESTONE AV
4661	Campbell HS Limestone Av	-35.27776004	149.1448007	LIMESTONE AV
4662	Limestone Av opp War Memorial	-35.28027361	149.1458553	LIMESTONE AV
4663	War Memorial Limestone Av	-35.27991992	149.1460757	LIMESTONE AV
4664	Campbell Park Offices Northcott Dr	-35.28353912	149.1706849	LOCAL RD
4665	Fairbairn Av after Treloar Cr	-35.28309705	149.1547779	FAIRBAIRN AV
4666	Owen Dixon Dr opp Copland Dr	-35.20091831	149.0744671	OWEN DIXON DR
4667	Owen Dixon Dr before Copland Dr	-35.20092275	149.0743135	OWEN DIXON DR
4668	Owen Dixon Dr opp Badenoch Cr	-35.20250686	149.0763549	OWEN DIXON DR
4669	Owen Dixon Dr after Badenoch Cr	-35.20259998	149.076287	OWEN DIXON DR
4670	Owen Dixon Dr 2nd after Badenoch Cr	-35.20444612	149.0803914	OWEN DIXON DR
4671	Owen Dixon Dr 2nd after Heydon Cr	-35.20453156	149.0803507	OWEN DIXON DR
4672	Owen Dixon Dr opp Heydon Cr	-35.20611602	149.0814225	OWEN DIXON DR
4673	Owen Dixon after Heydon Cr	-35.20618574	149.0813002	OWEN DIXON DR
4674	O'Hanlon Pl opp Federation Square	-35.19036091	149.0834299	O'HANLON PL
4675	Federation Square O'Hanlon Pl	-35.19090766	149.0841906	O'HANLON PL
4676	McClelland Av opp Moriarty St	-35.18456004	149.0841942	MCCLELLAND AV
4677	McClelland Av before Moriarty St	-35.18447403	149.0843205	MCCLELLAND AV
4678	McClelland Av after Donnan St	-35.18103907	149.0873139	MCCLELLAND AV
4679	McClelland Av before Fitzsimmons St	-35.18114042	149.0873967	MCCLELLAND AV
4680	McClelland Av after Clemenger St	-35.18048227	149.0902204	MCCLELLAND AV
4681	McClelland Av before Metcalfe St	-35.18055474	149.0903047	MCCLELLAND AV
4686	Holy Spirit PS Kelleway Av	-35.18030975	149.1020594	KELLEWAY AV
4687	Kelleway Av opp Holy Spirit PS	-35.18063421	149.1017527	KELLEWAY AV
4694	Wanganeen Av after Jabanungga Av	-35.17222575	149.1092732	WANGANEEN AV
4695	Wanganeen Av before Arabanoo Cr	-35.17223262	149.1093964	WANGANEEN AV
4696	Ngunnawal PS Wanganeen Av	-35.16959864	149.1112452	WANGANEEN AV
4697	Wanganeen Av opp Ngunnawal PS	-35.16971507	149.1112372	WANGANEEN AV
4698	Unaipon Av after Ngunnawal PS	-35.16780461	149.1121254	UNAIPON AV
4699	Unaipon Av opp Ngunnawal PS	-35.16802944	149.1122081	UNAIPON AV
4700	Unaipon Av before Yumba Av	-35.16620378	149.1118008	UNAIPON AV
4701	Unaipon Av after Windradyne St	-35.16595064	149.1117898	UNAIPON AV
4702	Unaipon Av before Len Waters St	-35.16423771	149.1114831	UNAIPON AV
4703	Unaipon Av after Len Waters St	-35.16406698	149.1115029	UNAIPON AV
4704	Len Waters St before Maynard St	-35.16247165	149.1115352	LEN WATERS ST
4705	Len Waters St after Windradyne St	-35.16248312	149.1117045	LEN WATERS ST
4706	Mirrabei Dr after Crackajack Way	-35.16366998	149.1142602	MIRRABEI DR
4707	Mirrabei Dr opp Crackajack Way	-35.16310925	149.1139504	MIRRABEI DR
4708	Mirrabei Dr opp Wanganeen Av	-35.16609706	149.114816	MIRRABEI DR
4709	Mirrabei Dr after Wanganeen Av Northbound	-35.16607145	149.1146309	MIRRABEI DR
4710	Mirrabei Dr after Wanganeen Av Southbound	-35.17060437	149.1166872	MIRRABEI DR
4711	Mirrabei Dr before Wanganeen Av	-35.16979321	149.1162632	MIRRABEI DR
4712	Mirrabei Dr before Shoalhaven Av	-35.17346775	149.1198192	MIRRABEI DR
4713	Mirrabei Dr after 2nd Paul Coe Cr	-35.17294734	149.1188548	MIRRABEI DR
4714	Shoalhaven Av before Roderick St	-35.17329015	149.1221356	SHOALHAVEN AV
4715	Shoalhaven Av after Roderick St	-35.17332836	149.1223726	SHOALHAVEN AV
4716	Burdekin Av before Wanderer Ct	-35.17024571	149.1202855	BURDEKIN AV
4718	Burdekin Av before Reeve Cl	-35.16840491	149.1220305	BURDEKIN AV
4720	Paul Coe Cr Shops Paul Coe Cr	-35.17466736	149.1200425	PAUL COE CR
4721	Paul Coe Cr after Paul Coe Cr Shops	-35.1754022	149.1199331	PAUL COE CR
4722	Paul Coe Cr after Mulleun Cl	-35.17631093	149.1195208	PAUL COE CR
4723	Paul Coe Cr after Noongale Cct	-35.1762433	149.119676	PAUL COE CR
4724	Paul Coe Cr after Galmarra St	-35.17782935	149.1189893	PAUL COE CR
4725	Paul Coe Cr before Galmarra St	-35.177919	149.1190695	PAUL COE CR
4726	Gungahlin Lakes Club Gundaroo Dr	-35.18796326	149.1159965	GUNDAROO DR
4727	Gundaroo Dr opp Gungahlin Lakes Club	-35.18822747	149.1157343	GUNDAROO DR
4728	Lexcen Av after Northam St	-35.1837762	149.1081684	LEXCEN AV
4729	Lexcen Av opp Anne Clark Av	-35.1841488	149.1063398	LEXCEN AV
4730	Anne Clark Av before Monaghan Pl	-35.1840641	149.1046268	ANNE CLARK AV
4731	Anne Clark Av opp Freda Bennett Cct	-35.18131958	149.1040235	ANNE CLARK AV
4733	Jabanungga Av after Ngunnawal Shops	-35.17296877	149.1073996	JABANUNGGA AV
4734	Jabanungga Av after Manity Cr	-35.17277951	149.1073442	JABANUNGGA AV
4735	Jabanungga Av after 1st Bimbiang Cr	-35.17165701	149.1051743	JABANUNGGA AV
4736	Jabanungga Av after Taylor St	-35.17159548	149.1052397	JABANUNGGA AV
4737	Jabanungga Av before 2nd Bimbiang Cr	-35.17101364	149.1040159	JABANUNGGA AV
4742	Gurrang Av after Wanganeen Av	-35.17096912	149.110769	GURRANG AV
4743	Gurrang Av opp Deumonga Ct	-35.1723366	149.1145988	GURRANG AV
4744	Gurrang Av before Ferguson Cct	-35.17501284	149.1138436	GURRANG AV
4745	Amagula Av after Ferguson Cct	-35.17684856	149.1136232	AMAGULA AV
4746	Amagula Av after Taggerty St	-35.17865276	149.1145363	AMAGULA AV
4747	Amagula Av after Yirawala St	-35.18050393	149.1130689	AMAGULA AV
4748	Amagula Av before 2nd Bungaree Cr	-35.1815112	149.1127425	AMAGULA AV
4753	Gurrang Av after Marungul Av	-35.17464922	149.11381	GURRANG AV
4754	Sandford St after Flemington Rd	-35.22108427	149.1427024	SANDFORD ST
4755	Sandford St before 1st Winchombe Ct	-35.22065026	149.1411453	SANDFORD ST
4756	Sandford St opp 2nd Kemble Crt	-35.22056174	149.1387591	SANDFORD ST
4758	Hoskins St opp Lysaght St	-35.21657114	149.1371077	HOSKINS ST
4760	Lysaght St opp Grimwade St	-35.21505882	149.1391771	LYSAGHT ST
4773	Kosciuszko Av before Gungahlin Dr	-35.19375293	149.126941	KOSCIUSZKO AV
4774	Kosciuszko Av opp Redcliffe St	-35.19494844	149.1251897	KOSCIUSZKO AV
4775	Kosciuszko Av before Mainwaring Rich Cct	-35.19461829	149.1254579	KOSCIUSZKO AV
4776	Kosciuszko Av before Bollard St	-35.1963258	149.1244272	KOSCIUSZKO AV
4777	Kosciuszko Av before Redcliffe St	-35.19625811	149.1243288	KOSCIUSZKO AV
4778	Kosciuszko Av after Bollard St	-35.19784914	149.1233598	KOSCIUSZKO AV
4779	Kosciuszko Av opp Bollard St	-35.19769243	149.1235051	KOSCIUSZKO AV
4780	Palmerston PS Koscuiszko Av	-35.1978293	149.1217152	KOSCIUSZKO AV
4781	Koscuiszko Av after Palmerston Shops	-35.19767987	149.1192842	KOSCIUSZKO AV
4782	Kosciuszko Av before Grampians St	-35.19614741	149.1159804	KOSCIUSZKO AV
4783	Kosciuszko Av before Tiptree Cr	-35.19614672	149.1161231	KOSCIUSZKO AV
4784	Kosciuszko Av after Bimberi Cr	-35.19396196	149.1144444	KOSCIUSZKO AV
4785	Kosciuszko Av opp Brinkley Cct	-35.19374892	149.1145124	KOSCIUSZKO AV
4786	Kosciuszko Av before Burrowa St	-35.19233339	149.1146251	KOSCIUSZKO AV
4787	Kosciuszko Av before 2nd Freeling Cct	-35.19222307	149.1147474	KOSCIUSZKO AV
4788	Kosciuszko Av after 2nd Sentry Cr	-35.19058109	149.1180147	KOSCIUSZKO AV
4789	Kosciuszko Av after Gingera St	-35.19069809	149.1177685	KOSCIUSZKO AV
4790	Kosciuszko Av after 2nd Buller Cr	-35.18945184	149.1208274	KOSCIUSZKO AV
4791	Kosciuszko Av after Amarina St	-35.18967197	149.120664	KOSCIUSZKO AV
4792	William Slim Dr after Chuculba Cr	-35.20990148	149.0879637	WILLIAM SLIM DR
4793	William Slim Dr opp Chuculba Cr	-35.20968065	149.0879086	WILLIAM SLIM DR
4797	Campbell HS Treloar Cr SSO	-35.27886667	149.1477178	TRELOAR CR
4798	Belconnen Depot	-35.23927959	149.059524	PRIVATE RD
4803	Haydon Dr opp Calvary Hospital	-35.25256025	149.0869496	HAYDON DR
4804	Calvary Hospital Haydon Dr	-35.25325266	149.0867377	HAYDON DR
4805	Canopus Cr before Chuculba Cr	-35.21022902	149.0904007	CANOPUS CR
4806	Canopus Cr after Chuculba Cr	-35.21030777	149.090539	CANOPUS CR
4807	Copland Dr Spence Terminus	-35.20070162	149.0685867	COPLAND DR
4808	Mirrabei Dr after 2nd Paul Coe Cr	-35.17746715	149.1242766	MIRRABEI DR
4809	Hirschfeld Cr Macgregor PS SSO	-35.21321484	149.0126505	HIRSCHFELD CR
4810	Murranji St opp Alexandria St	-35.24220684	149.0327644	MURRANJI ST
4811	Murranji St before Alexandria St	-35.24189442	149.0330082	MURRANJI ST
4814	Gold Creek HS Kelleway Av	-35.18025452	149.0932276	KELLEWAY AV
4819	CIT Bruce Haydon Dr	-35.24934464	149.0901311	HAYDON DR
4820	Ellenborough St opp Daintree Cr	-35.23074044	149.1130617	ELLENBOROUGH ST
4821	Ellenborough St before Maribyrnong Av	-35.23079261	149.1129653	ELLENBOROUGH ST
4823	Hawker Shops Belconnen Way	-35.24185546	149.0434543	BELCONNEN WAY
4824	Belconnen Way opp Chewings St	-35.24097867	149.038783	BELCONNEN WAY
4825	Belconnen Way before Chewings St	-35.24078508	149.0387155	BELCONNEN WAY
4826	St Matthew's PS Belconnen Way	-35.2415962	149.0433786	BELCONNEN WAY
4829	Koscuiszko Av opp Palmerston Shops	-35.19778087	149.1188189	KOSCIUSZKO AV
4830	Holy Spirit PS Kelleway Av	-35.18063776	149.1014958	KELLEWAY AV
4836	Anthony Rolfe Av before Gundaroo Rd	-35.18271446	149.1295817	ANTHONY ROLFE AV
4839	Kingsford Smith Dr opp Companion Cr	-35.21240549	149.047783	KINGSFORD SMITH DR
4841	Plimsoll Dr before 2nd Bott Cr	-35.1633446	149.0980855	PLIMSOLL DR
4842	Plimsoll Dr before Ronald Walker St	-35.16243847	149.098352	PLIMSOLL DR
4843	Whitrod Av after Kowalski St	-35.15952002	149.1013299	WHITROD AV
4844	Whitrod Av after McGovern St	-35.15963619	149.1009212	WHITROD AV
4845	Amagula Av before 1st Murrung Cr	-35.18086239	149.1125204	AMAGULA AV
4846	Plimsoll Dr after Skermer St	-35.16676085	149.09624	PLIMSOLL DR
4847	Amagula Av after Yirawala St	-35.17914391	149.1142877	AMAGULA AV
4848	Amagula Av after Gula Pl	-35.17671452	149.1135033	AMAGULA AV
4849	Gurrang Av after Marungul Av	-35.17312636	149.1145446	GURRANG AV
4850	Gurrang Av after Deumonga Ct	-35.1718189	149.1140441	GURRANG AV
4851	Gurrang Av before Wellington St	-35.17114867	149.1117947	GURRANG AV
4852	Jabanungga Av opp 2nd Mundang Av	-35.17009772	149.1029251	JABANUNGGA AV
4853	Horse Park Dr before Yeend Av	-35.16723741	149.1006294	HORSE PARK DR
4855	Jabanungga Av before 2nd Warabin Cr	-35.16840978	149.1035656	JABANUNGGA AV
4857	Plimsoll Dr before David Miller Cr	-35.16813423	149.0955934	PLIMSOLL DR
4859	Hardwick Cr after Powell St	-35.22426557	149.0202865	HARDWICK CR
4860	Hardwick Cr before Flack St	-35.2242537	149.0205115	HARDWICK CR
4864	Burramarra Av after Jabanungga Av	-35.16024525	149.1044728	BURRUMARRA AV
4865	Burramarra Av before Kavangal Cct	-35.16020945	149.1046135	BURRUMARRA AV
4867	Ngunnawal PS Unaipon Av	-35.16883437	149.1121114	UNAIPON AV
4871	Jabanungga Av after 1st Mundang Cr	-35.16955693	149.1029704	JABANUNGGA AV
4872	Jabanungga Av before 2nd Mundang Cr	-35.16812749	149.1032608	JABANUNGGA AV
4873	Horse Park Dr after Arrabri St	-35.16720802	149.1008679	HORSE PARK DR
4874	Mirrabei Dr before 1st Paul Coe Cr	-35.17753735	149.1241291	MIRRABEI DR
4875	Anne Clark Av before Linn St	-35.18197106	149.1045081	ANNE CLARK AV
4876	Anne Clark Av before Lexcen Av	-35.18408567	149.1048382	ANNE CLARK AV
4877	Lexcen Av after Anne Clark Av	-35.18402336	149.1063476	LEXCEN AV
4878	Lexcen Av after Arthaldo Ct	-35.18351705	149.1089172	LEXCEN AV
4880	Kinsella St after 1st Nicholas St	-35.23593388	149.0279962	KINSELLA ST
4881	Kinsella St before Findlay St	-35.2351761	149.0284025	KINSELLA ST
4882	Kinsella St before 2nd Nicholas St	-35.23790274	149.0263849	KINSELLA ST
4883	Kinsella St after Drake Brockman Dr	-35.23795909	149.0261423	KINSELLA ST
4884	Bingley Cr after Woodger Pl	-35.19340242	149.0510826	BINGLEY CR
4885	Bingley Cr opp Wickens Pl	-35.19343906	149.0508354	BINGLEY CR
4886	Bingley Cr opp Bazley St	-35.1921768	149.0531834	BINGLEY CR
4887	Bingley Cr before Bazley St	-35.19238494	149.0538806	BINGLEY CR
4888	Tillyard opp Fraser East Terminus	-35.19081925	149.0455608	TILLYARD DR
4889	Fraser East Terminus Tillyard Dr	-35.19008161	149.0464791	TILLYARD DR
4892	Belconnen Way opp Shumack St	-35.24321211	149.0484191	BELCONNEN WAY
4893	Belconnen Way after Shumack St	-35.24334406	149.0481334	BELCONNEN WAY
4894	Moyes Cr before Southern Cross Dr	-35.22077845	149.0216381	MOYES CR
4895	Moyes Cr after Postle Cct	-35.22099751	149.0217468	MOYES CR
4896	Starke St opp Kingsford Smith School	-35.22840197	149.0196793	STARKE ST
4897	Ashkanasy Cr opp 2nd Pitcairn St	-35.21043995	149.0697894	ASHKANASY CR
4898	Ashkanasy Cr after 1st Pitcairn St	-35.21038697	149.0696717	ASHKANASY CR
4899	Kerrigan St before Traeger St	-35.18924101	149.0264054	KERRIGAN ST
49	Tuggeranong Interchange Plt 5	-35.41422511	149.0653025	PITMAN ST
4904	Jabanunga Av after 1st Bindugan Cr	-35.16361972	149.1044148	JABANUNGGA AV
4905	Jabanunga Av after Yerradhang St	-35.16378447	149.1042204	JABANUNGGA AV
4907	Southern Cross Dr after 1st Starke St	-35.22307306	149.0299172	SOUTHERN CROSS DR
4908	Southern Cross Dr before Chave St	-35.2216604	149.0276573	SOUTHERN CROSS DR
4909	Southern Cross Dr after Dalley Cr	-35.22141108	149.0277412	SOUTHERN CROSS DR
4910	Haydon Dr opp CIT Bruce	-35.24912164	149.0900462	HAYDON DR
4911	Wanganeen Av before Jandamarra St	-35.16850637	149.1141691	WANGANEEN AV
4913	Horse Park Dr 2nd after Newlop St	-35.16905063	149.0999371	HORSE PARK DR
4914	Horse Park Dr before Newlop St	-35.16989142	149.0994362	HORSE PARK DR
4918	Hoskins St before Lysaght St	-35.21392417	149.137883	HOSKINS ST
4919	Hoskins St before Well Station Dr	-35.20856005	149.13871	HOSKINS ST
4920	Hoskins St before Vicars St	-35.20835011	149.1390099	HOSKINS ST
4923	Brookes St after Lysaght St	-35.21669526	149.1413567	BROOKES ST
4925	Brookes St after Heffernan St	-35.21928456	149.1408359	BROOKES ST
4929	Canberra Racecourse Randwick Rd	-35.2282617	149.140885	RANDWICK RD
4931	Alpen St after Alfred Hill Dr	-35.20439733	149.0601593	ALPEN ST
4932	Shakespeare Cr opp Fraser West Terminus	-35.19084031	149.0355403	SHAKESPEARE CR
4933	Daley Cr opp Fraser East Terminus	-35.1899999	149.0472062	DALEY CR
4934	Hoskins St before Dacre St	-35.21392818	149.1376557	HOSKINS ST
4935	Horse Park Dr after Overall Av	-35.17048454	149.0987641	HORSE PARK DR
4937	Aikman Dr after Joy Cummings Pl	-35.23433101	149.0784075	AIKMAN DR
4938	Aikman Dr after Joy Cummings Pl	-35.23361593	149.0786805	AIKMAN DR
4940	Alpen St after Kingsford Smith Dr	-35.20425697	149.0601964	ALPEN ST
4942	Starke St after Blackham St	-35.22470575	149.0301831	STARKE ST
4943	Drake Brockman Dr opp Macnaughton St	-35.23195291	149.0157416	DRAKE BROCKMAN DR
4944	Drake Brockman Dr before MacNaughton St	-35.23186688	149.0159273	DRAKE BROCKMAN DR
4945	Drake Brockman Dr opp Trickett St	-35.23085379	149.0115809	DRAKE BROCKMAN DR
4946	Drake Brockman Dr after Trickett St	-35.23074104	149.0116924	DRAKE BROCKMAN DR
4947	Drake Brockman Dr opp Spofforth St	-35.22998547	149.0089852	DRAKE BROCKMAN DR
4948	Drake Brockman Dr after Spofforth St	-35.22974137	149.0085924	DRAKE BROCKMAN DR
4949	Spofforth St opp 26	-35.22717992	149.0062692	SPOFFORTH ST
4950	26 Spofforth St	-35.22698165	149.0062655	SPOFFORTH ST
4951	Spofforth St opp 44	-35.22527807	149.0049963	SPOFFORTH ST
4952	Beaurepaire Cr before Southern Cross Dr	-35.2197355	149.0135212	BEAUREPAIRE CR
4953	Beaurepaire Cr after Southern Cross Dr	-35.21983699	149.0136522	BEAUREPAIRE CR
4954	Beaurepaire Cr after 1st Armstrong Cr	-35.22207369	149.0119168	BEAUREPAIRE CR
4955	Beaurepaire Cr after 1st Pickworth St	-35.22216694	149.0120015	BEAUREPAIRE CR
4956	Starke St opp Beaurepaire Cr	-35.22601078	149.0168899	STARKE ST
4957	Starke St after Beaurepaire Cr	-35.22494857	149.0166867	STARKE ST
4958	Starke St opp Luke St	-35.22323997	149.0167543	STARKE ST
4959	Starke St after Luke St	-35.22350971	149.016851	STARKE ST
4964	Jerrabomberra Av opp Geoscience Australia	-35.34398358	149.1549099	JERRABOMBERRA AV
4965	Geoscience Australia Jerrabomberra Av	-35.34443144	149.1555765	JERRABOMBERRA AV
4971	Eardley St after Haydon Dr	-35.24021947	149.0916	EARDLEY ST
4972	College St opp University of Canberra	-35.24253982	149.085707	COLLEGE ST
4973	Mary Potter Cct opp Calvary Hospital	-35.25168246	149.090223	MARY POTTER CCT
4975	Calvary Private Hospital Mary Potter Cct	-35.25283762	149.0910901	MARY POTTER CCT
4977	Mary Potter Cct opp Calvary Public Hospital	-35.25391319	149.08879	MARY POTTER CCT
4979	University of Canberra College St	-35.24231381	149.0863188	COLLEGE ST
4980	Kerrigan St after Dunnett St	-35.19162436	149.0283601	KERRIGAN ST
4981	Kerrigan St after Branson St	-35.19169556	149.0284684	KERRIGAN ST
4982	Eardley St after Thynne St	-35.24035141	149.0915814	EARDLEY ST
4983	Drake Brockman Dr after Kinsella St	-35.23966255	149.0261133	DRAKE BROCKMAN DR
4984	Drake Brockman Dr after Kingsford Smith Dr	-35.2398231	149.0261085	DRAKE BROCKMAN DR
4989	Castieau St after Fullager Cr	-35.22997664	149.0285345	CASTIEAU ST
4990	Castieau St before Fullagar Cr	-35.2300963	149.0284408	CASTIEAU ST
4991	Kingsford Smith Dr before Castieau St	-35.23183846	149.0341614	KINGSFORD SMITH DR
4992	Charnwood Dunlop PS School Grounds SSO	-35.1985496	149.0361073	PRIVATE RD
4993	O'Loghlen St before 2nd Stretton Cr	-35.22110544	149.038367	O'LOGHLEN ST
50	Tuggeranong Interchange Plt 6	-35.41440739	149.0652389	PITMAN ST
5003	Southern Cross Dr before Ratcliffe Cr	-35.22938237	149.0444521	SOUTHERN CROSS DR
5004	Baldwin Dr after 1st Maribyrnong Av	-35.22194241	149.1003908	BALDWIN DR
5005	Baldwin Dr opp 2nd Maribyrnong Av	-35.22182757	149.1002033	BALDWIN DR
5007	UC High School Kaleen Baldwin Dr	-35.22526209	149.1004753	BALDWIN DR
5008	Baldwin Dr after Kaleen HS	-35.22681	149.0995912	BALDWIN DR
5009	Baldwin Dr before Kaleen HS	-35.22674106	149.0995115	BALDWIN DR
5010	Baldwin Dr after Stockman Av	-35.22839226	149.0974533	BALDWIN DR
5011	Baldwin Dr before 2nd Maribyrnong Av	-35.22810116	149.0982797	BALDWIN DR
5012	Baldwin Dr before Stockman Av	-35.22989265	149.0945222	BALDWIN DR
5021	Belconnen Way after Petterd St	-35.24352857	149.0546369	BELCONNEN WAY
5022	Kingsford Smith Dr after Wirraway Cr	-35.23194702	149.0344608	KINGSFORD SMITH DR
5024	Southern Cross Dr before Ross Smith Cr	-35.23040954	149.0465117	SOUTHERN CROSS DR
5026	Kerrigan St opp Douglas Waterhouse Dr	-35.18939072	149.0217111	KERRIGAN ST
5028	Southern Cross Dr after 1st Ratcliffe St	-35.23202045	149.049766	SOUTHERN CROSS DR
5029	Southern Cross Dr before Chewings St	-35.2325152	149.0499894	SOUTHERN CROSS DR
5030	Spofforth St after Messsenger St	-35.22497181	149.0050898	SPOFFORTH ST
5031	Canberra Av opp Geelong St	-35.33330436	149.166471	CANBERRA AV
5033	Flagstaff St before Ivo Whitton Cct SSO	-35.39304651	149.0401609	FLAGSTAFF ST
5034	Ivo Whitton Cct after James Scott Cl SSO	-35.39485435	149.0372041	IVO WHITTON CCT
5035	Ivo Whitton Cct after 1st Lemprierre Cr SSO	-35.3914466	149.0379044	IVO WHITTON CCT
5036	Learmonth Dr opp 1st Meredith Cct SSO	-35.39318121	149.046106	LEARMONTH DR
5040	Learmonth Dr after 2nd Meredith Cct SSO	-35.39336899	149.046037	LEARMONTH DR
5042	Baldwin Dr opp UC High School Kaleen	-35.22437453	149.100503	BALDWIN DR
5043	Archdall St before Fleay Pl	-35.19994762	149.015708	ARCHDALL ST
5051	Gundaroo Dr before Candblebark Cl	-35.19665215	149.1057512	GUNDAROO DR
5052	Gundaroo Dr after Nudurr Dr	-35.19676427	149.1057321	GUNDAROO DR
5053	Gundaroo Dr before Burrowa St	-35.19386994	149.1107289	GUNDAROO DR
5054	Gundaroo Dr after Burrowa St	-35.1938614	149.1108572	GUNDAROO DR
5062	Temperley St after Curran Dr	-35.184461	149.0920266	TEMPERLEY ST
5063	Temperley St after Dobbin Cct	-35.1844885	149.0918439	TEMPERLEY ST
5064	Temperley St before Stebman Pl	-35.18613559	149.0929898	TEMPERLEY ST
5066	Temperley St before Vine Pl	-35.1880257	149.0941573	TEMPERLEY ST
5067	Temperley St opp Stedman Pl	-35.18615943	149.0928103	TEMPERLEY ST
5068	Temperley St before Krantzcke Cct	-35.18988705	149.0953713	TEMPERLEY ST
5069	Temperley St before 2nd Sue Geh Cct	-35.18809183	149.0941908	TEMPERLEY ST
5070	Temperley St opp 2nd Sue Geh Cct	-35.19261128	149.0963165	TEMPERLEY ST
5071	Temperley St before 2nd McRitchie Cct	-35.18975889	149.0952757	TEMPERLEY ST
5072	Kelleway Av before Lexcen Av	-35.18339881	149.0995377	KELLEWAY AV
5073	Kelleway Av after Lexcen Av	-35.18327877	149.0995456	KELLEWAY AV
5074	Lexcen Av after Temperley St	-35.18862109	149.1014697	LEXCEN AV
5075	Lexcen Av opp Temperley St	-35.18867747	149.1015975	LEXCEN AV
5076	Temperley St before 1st Sue Geh Cct	-35.19236846	149.0958139	TEMPERLEY ST
5077	Temperley St after 2nd Whitfield Cct	-35.19227214	149.0984592	TEMPERLEY ST
5078	Temperley St after Wendy Ey Pl	-35.19069654	149.1000571	TEMPERLEY ST
